Z(2, 2; 2, 2): Max: 3; Mean: 3; Variance: 0; Size: 400; Time: 4.5254 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(27, 38; 2, 2): Max: 173; Mean: 172.935; Variance: 0.100775; Size: 400; Time: 663.002 ms; Top5_Histogram_(relative_to_max): 0 2 2 16 380 ; iter: 1, 3, 6, 12;
Z(27, 39; 2, 2): Max: 177; Mean: 175.73; Variance: 0.3771; Size: 400; Time: 751.65 ms; Top5_Histogram_(relative_to_max): 2 24 60 308 6 ; iter: 1, 3, 6, 12;
Z(27, 40; 2, 2): Max: 179; Mean: 178.995; Variance: 0.004975; Size: 400; Time: 663.585 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(28, 28; 2, 2): Max: 148; Mean: 146.96; Variance: 0.0984; Size: 400; Time: 386.415 ms; Top5_Histogram_(relative_to_max): 0 4 16 372 8 ; iter: 1, 3, 6, 12;
Z(28, 29; 2, 2): Max: 160; Mean: 160; Variance: 0; Size: 400; Time: 426.422 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(28, 30; 2, 2): Max: 156; Mean: 154.815; Variance: 0.230775; Size: 400; Time: 550.445 ms; Top5_Histogram_(relative_to_max): 0 14 48 336 2 ; iter: 1, 3, 6, 12;
Z(28, 31; 2, 2): Max: 159; Mean: 158.955; Variance: 0.062975; Size: 400; Time: 442.2 ms; Top5_Histogram_(relative_to_max): 0 0 4 10 386 ; iter: 1, 3, 6, 12;
Z(28, 32; 2, 2): Max: 162; Mean: 161.86; Variance: 0.1704; Size: 400; Time: 487.55 ms; Top5_Histogram_(relative_to_max): 0 2 4 42 352 ; iter: 1, 3, 6, 12;
Z(28, 33; 2, 2): Max: 165; Mean: 164.925; Variance: 0.099375; Size: 400; Time: 553.27 ms; Top5_Histogram_(relative_to_max): 0 0 6 18 376 ; iter: 1, 3, 6, 12;
Z(28, 34; 2, 2): Max: 168; Mean: 167.69; Variance: 0.3839; Size: 400; Time: 654.044 ms; Top5_Histogram_(relative_to_max): 2 4 10 84 300 ; iter: 1, 3, 6, 12;
Z(28, 35; 2, 2): Max: 172; Mean: 171.99; Variance: 0.0099; Size: 400; Time: 555.459 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(28, 36; 2, 2): Max: 174; Mean: 173.9; Variance: 0.12; Size: 400; Time: 593.983 ms; Top5_Histogram_(relative_to_max): 0 0 6 28 366 ; iter: 1, 3, 6, 12;
Z(28, 37; 2, 2): Max: 177; Mean: 176.755; Variance: 0.264975; Size: 400; Time: 650.497 ms; Top5_Histogram_(relative_to_max): 0 2 10 72 316 ; iter: 1, 3, 6, 12;
Z(28, 38; 2, 2): Max: 179; Mean: 178.445; Variance: 0.836975; Size: 400; Time: 767.731 ms; Top5_Histogram_(relative_to_max): 4 8 30 102 252 ; iter: 1, 3, 6, 12;
Z(28, 39; 2, 2): Max: 183; Mean: 182.975; Variance: 0.054375; Size: 400; Time: 657.971 ms; Top5_Histogram_(relative_to_max): 0 2 0 4 394 ; iter: 1, 3, 6, 12;
Z(28, 40; 2, 2): Max: 185; Mean: 184.945; Variance: 0.051975; Size: 400; Time: 709.628 ms; Top5_Histogram_(relative_to_max): 0 0 0 22 378 ; iter: 1, 3, 6, 12;
Z(29, 29; 2, 2): Max: 165; Mean: 165; Variance: 0; Size: 400; Time: 442.815 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(29, 30; 2, 2): Max: 160; Mean: 159.83; Variance: 0.2111; Size: 400; Time: 576.701 ms; Top5_Histogram_(relative_to_max): 0 0 14 40 346 ; iter: 1, 3, 6, 12;
Z(29, 31; 2, 2): Max: 163; Mean: 162.995; Variance: 0.004975; Size: 400; Time: 461.199 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(29, 32; 2, 2): Max: 167; Mean: 165.91; Variance: 0.1319; Size: 400; Time: 514.172 ms; Top5_Histogram_(relative_to_max): 2 2 28 366 2 ; iter: 1, 3, 6, 12;
Z(29, 33; 2, 2): Max: 170; Mean: 168.79; Variance: 0.2659; Size: 400; Time: 589.364 ms; Top5_Histogram_(relative_to_max): 0 18 50 330 2 ; iter: 1, 3, 6, 12;
Z(29, 34; 2, 2): Max: 173; Mean: 171.23; Variance: 1.1171; Size: 400; Time: 703.537 ms; Top5_Histogram_(relative_to_max): 24 50 122 178 18 ; iter: 1, 3, 6, 12;
Z(29, 35; 2, 2): Max: 177; Mean: 176.975; Variance: 0.024375; Size: 400; Time: 577.605 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(29, 36; 2, 2): Max: 179; Mean: 178.885; Variance: 0.141775; Size: 400; Time: 620.605 ms; Top5_Histogram_(relative_to_max): 0 2 2 36 360 ; iter: 1, 3, 6, 12;
Z(29, 37; 2, 2): Max: 182; Mean: 181.545; Variance: 0.497975; Size: 400; Time: 678.398 ms; Top5_Histogram_(relative_to_max): 0 8 26 106 260 ; iter: 1, 3, 6, 12;
Z(29, 38; 2, 2): Max: 185; Mean: 183.36; Variance: 0.9104; Size: 400; Time: 803.521 ms; Top5_Histogram_(relative_to_max): 16 32 124 222 2 ; iter: 1, 3, 6, 12;
Z(29, 39; 2, 2): Max: 188; Mean: 187.965; Variance: 0.033775; Size: 400; Time: 684.899 ms; Top5_Histogram_(relative_to_max): 0 0 0 14 386 ; iter: 1, 3, 6, 12;
Z(29, 40; 2, 2): Max: 190; Mean: 189.835; Variance: 0.237775; Size: 400; Time: 741.804 ms; Top5_Histogram_(relative_to_max): 2 2 2 48 346 ; iter: 1, 3, 6, 12;
Z(30, 30; 2, 2): Max: 165; Mean: 163.855; Variance: 0.233975; Size: 400; Time: 534.135 ms; Top5_Histogram_(relative_to_max): 2 8 44 338 8 ; iter: 1, 3, 6, 12;
Z(30, 31; 2, 2): Max: 168; Mean: 166.65; Variance: 0.4575; Size: 400; Time: 650.138 ms; Top5_Histogram_(relative_to_max): 6 24 78 288 4 ; iter: 1, 3, 6, 12;
Z(30, 32; 2, 2): Max: 171; Mean: 170.96; Variance: 0.0484; Size: 400; Time: 513.431 ms; Top5_Histogram_(relative_to_max): 0 0 2 12 386 ; iter: 1, 3, 6, 12;
Z(30, 33; 2, 2): Max: 174; Mean: 173.96; Variance: 0.0484; Size: 400; Time: 576.175 ms; Top5_Histogram_(relative_to_max): 0 0 2 12 386 ; iter: 1, 3, 6, 12;
Z(30, 34; 2, 2): Max: 178; Mean: 177.92; Variance: 0.0936; Size: 400; Time: 659.904 ms; Top5_Histogram_(relative_to_max): 0 0 4 24 372 ; iter: 1, 3, 6, 12;
Z(30, 35; 2, 2): Max: 182; Mean: 181.63; Variance: 0.4031; Size: 400; Time: 752.448 ms; Top5_Histogram_(relative_to_max): 0 4 22 92 282 ; iter: 1, 3, 6, 12;
Z(30, 36; 2, 2): Max: 184; Mean: 183.95; Variance: 0.0575; Size: 400; Time: 619.914 ms; Top5_Histogram_(relative_to_max): 0 0 2 16 382 ; iter: 1, 3, 6, 12;
Z(30, 37; 2, 2): Max: 187; Mean: 186.85; Variance: 0.1575; Size: 400; Time: 671.722 ms; Top5_Histogram_(relative_to_max): 0 0 6 48 346 ; iter: 1, 3, 6, 12;
Z(30, 38; 2, 2): Max: 190; Mean: 189.75; Variance: 0.3275; Size: 400; Time: 747.759 ms; Top5_Histogram_(relative_to_max): 2 0 16 60 322 ; iter: 1, 3, 6, 12;
Z(30, 39; 2, 2): Max: 194; Mean: 192.61; Variance: 0.5879; Size: 400; Time: 872.733 ms; Top5_Histogram_(relative_to_max): 6 18 86 284 2 ; iter: 1, 3, 6, 12;
Z(30, 40; 2, 2): Max: 195; Mean: 194.95; Variance: 0.0475; Size: 400; Time: 743.984 ms; Top5_Histogram_(relative_to_max): 0 0 0 20 380 ; iter: 1, 3, 6, 12;
Z(31, 31; 2, 2): Max: 172; Mean: 171.915; Variance: 0.097775; Size: 400; Time: 539.339 ms; Top5_Histogram_(relative_to_max): 0 0 4 26 370 ; iter: 1, 3, 6, 12;
Z(31, 32; 2, 2): Max: 176; Mean: 174.65; Variance: 0.4975; Size: 400; Time: 617.465 ms; Top5_Histogram_(relative_to_max): 6 26 80 278 10 ; iter: 1, 3, 6, 12;
Z(31, 33; 2, 2): Max: 180; Mean: 178.83; Variance: 0.2611; Size: 400; Time: 746.503 ms; Top5_Histogram_(relative_to_max): 2 8 56 324 10 ; iter: 1, 3, 6, 12;
Z(31, 34; 2, 2): Max: 183; Mean: 182.995; Variance: 0.004975; Size: 400; Time: 609.239 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(31, 35; 2, 2): Max: 186; Mean: 185.935; Variance: 0.060775; Size: 400; Time: 658.623 ms; Top5_Histogram_(relative_to_max): 0 0 0 26 374 ; iter: 1, 3, 6, 12;
Z(31, 36; 2, 2): Max: 190; Mean: 189.99; Variance: 0.0099; Size: 400; Time: 747.652 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(31, 37; 2, 2): Max: 193; Mean: 192.91; Variance: 0.1119; Size: 400; Time: 873.51 ms; Top5_Histogram_(relative_to_max): 0 0 6 24 370 ; iter: 1, 3, 6, 12;
Z(31, 38; 2, 2): Max: 195; Mean: 194.935; Variance: 0.070775; Size: 400; Time: 723.57 ms; Top5_Histogram_(relative_to_max): 0 0 2 22 376 ; iter: 1, 3, 6, 12;
Z(31, 39; 2, 2): Max: 200; Mean: 198.875; Variance: 0.139375; Size: 400; Time: 785.752 ms; Top5_Histogram_(relative_to_max): 0 4 44 350 2 ; iter: 1, 3, 6, 12;
Z(31, 40; 2, 2): Max: 201; Mean: 200.82; Variance: 0.1576; Size: 400; Time: 887.905 ms; Top5_Histogram_(relative_to_max): 0 0 2 68 330 ; iter: 1, 3, 6, 12;
Z(32, 32; 2, 2): Max: 181; Mean: 179.675; Variance: 0.489375; Size: 400; Time: 745.31 ms; Top5_Histogram_(relative_to_max): 6 20 68 300 4 ; iter: 1, 3, 6, 12;
Z(32, 33; 2, 2): Max: 184; Mean: 183.99; Variance: 0.0099; Size: 400; Time: 595.232 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(32, 34; 2, 2): Max: 188; Mean: 186.935; Variance: 0.090775; Size: 400; Time: 669.723 ms; Top5_Histogram_(relative_to_max): 0 4 20 374 2 ; iter: 1, 3, 6, 12;
Z(32, 35; 2, 2): Max: 191; Mean: 189.695; Variance: 0.441975; Size: 400; Time: 744.107 ms; Top5_Histogram_(relative_to_max): 10 12 72 302 4 ; iter: 1, 3, 6, 12;
Z(32, 36; 2, 2): Max: 195; Mean: 194.8; Variance: 0.22; Size: 400; Time: 875.774 ms; Top5_Histogram_(relative_to_max): 0 2 6 62 330 ; iter: 1, 3, 6, 12;
Z(32, 37; 2, 2): Max: 198; Mean: 197.995; Variance: 0.004975; Size: 400; Time: 735.499 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(32, 38; 2, 2): Max: 200; Mean: 199.965; Variance: 0.043775; Size: 400; Time: 775.596 ms; Top5_Histogram_(relative_to_max): 0 0 2 10 388 ; iter: 1, 3, 6, 12;
Z(32, 39; 2, 2): Max: 205; Mean: 204.975; Variance: 0.024375; Size: 400; Time: 860.694 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(32, 40; 2, 2): Max: 207; Mean: 205.68; Variance: 0.4176; Size: 400; Time: 1040.13 ms; Top5_Histogram_(relative_to_max): 6 18 78 294 4 ; iter: 1, 3, 6, 12;
Z(33, 33; 2, 2): Max: 189; Mean: 188.975; Variance: 0.024375; Size: 400; Time: 621.095 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(33, 34; 2, 2): Max: 192; Mean: 191.92; Variance: 0.0936; Size: 400; Time: 698.584 ms; Top5_Histogram_(relative_to_max): 0 0 4 24 372 ; iter: 1, 3, 6, 12;
Z(33, 35; 2, 2): Max: 196; Mean: 194.88; Variance: 0.4756; Size: 400; Time: 788.303 ms; Top5_Histogram_(relative_to_max): 4 14 56 278 48 ; iter: 1, 3, 6, 12;
Z(33, 36; 2, 2): Max: 200; Mean: 198.755; Variance: 0.414975; Size: 400; Time: 926.362 ms; Top5_Histogram_(relative_to_max): 2 6 94 274 22 ; iter: 1, 3, 6, 12;
Z(33, 37; 2, 2): Max: 202; Mean: 201.97; Variance: 0.0391; Size: 400; Time: 766.797 ms; Top5_Histogram_(relative_to_max): 0 0 2 8 390 ; iter: 1, 3, 6, 12;
Z(33, 38; 2, 2): Max: 205; Mean: 204.955; Variance: 0.052975; Size: 400; Time: 807.455 ms; Top5_Histogram_(relative_to_max): 0 0 2 14 384 ; iter: 1, 3, 6, 12;
Z(33, 39; 2, 2): Max: 209; Mean: 208.9; Variance: 0.13; Size: 400; Time: 900.298 ms; Top5_Histogram_(relative_to_max): 0 0 8 24 368 ; iter: 1, 3, 6, 12;
Z(33, 40; 2, 2): Max: 212; Mean: 211.865; Variance: 0.156775; Size: 400; Time: 1087.57 ms; Top5_Histogram_(relative_to_max): 0 0 8 38 354 ; iter: 1, 3, 6, 12;
Z(34, 34; 2, 2): Max: 198; Mean: 197.07; Variance: 0.0751; Size: 400; Time: 677.631 ms; Top5_Histogram_(relative_to_max): 0 0 2 368 30 ; iter: 1, 3, 6, 12;
Z(34, 35; 2, 2): Max: 200; Mean: 199.765; Variance: 0.249775; Size: 400; Time: 761.704 ms; Top5_Histogram_(relative_to_max): 0 2 8 72 318 ; iter: 1, 3, 6, 12;
Z(34, 36; 2, 2): Max: 205; Mean: 203.6; Variance: 0.43; Size: 400; Time: 861.444 ms; Top5_Histogram_(relative_to_max): 6 18 108 266 2 ; iter: 1, 3, 6, 12;
Z(34, 37; 2, 2): Max: 206; Mean: 205.32; Variance: 0.9876; Size: 400; Time: 1042.36 ms; Top5_Histogram_(relative_to_max): 2 20 42 100 232 ; iter: 1, 3, 6, 12;
Z(34, 38; 2, 2): Max: 209; Mean: 208.96; Variance: 0.0384; Size: 400; Time: 808.46 ms; Top5_Histogram_(relative_to_max): 0 0 0 16 384 ; iter: 1, 3, 6, 12;
Z(34, 39; 2, 2): Max: 214; Mean: 212.935; Variance: 0.110775; Size: 400; Time: 888.401 ms; Top5_Histogram_(relative_to_max): 0 4 24 366 6 ; iter: 1, 3, 6, 12;
Z(34, 40; 2, 2): Max: 217; Mean: 216.95; Variance: 0.0475; Size: 400; Time: 1015.35 ms; Top5_Histogram_(relative_to_max): 0 0 0 20 380 ; iter: 1, 3, 6, 12;
Z(35, 35; 2, 2): Max: 206; Mean: 204.65; Variance: 0.4275; Size: 400; Time: 973.191 ms; Top5_Histogram_(relative_to_max): 2 22 102 262 12 ; iter: 1, 3, 6, 12;
Z(35, 36; 2, 2): Max: 209; Mean: 208.945; Variance: 0.051975; Size: 400; Time: 790.157 ms; Top5_Histogram_(relative_to_max): 0 0 0 22 378 ; iter: 1, 3, 6, 12;
Z(35, 37; 2, 2): Max: 213; Mean: 212.94; Variance: 0.0664; Size: 400; Time: 857.563 ms; Top5_Histogram_(relative_to_max): 0 0 2 20 378 ; iter: 1, 3, 6, 12;
Z(35, 38; 2, 2): Max: 216; Mean: 215.665; Variance: 0.422775; Size: 400; Time: 952.313 ms; Top5_Histogram_(relative_to_max): 0 6 22 72 300 ; iter: 1, 3, 6, 12;
Z(35, 39; 2, 2): Max: 219; Mean: 217.68; Variance: 0.4676; Size: 400; Time: 1140.11 ms; Top5_Histogram_(relative_to_max): 2 22 70 302 2 ; iter: 1, 3, 6, 12;
Z(35, 40; 2, 2): Max: 222; Mean: 221.97; Variance: 0.0391; Size: 400; Time: 952.486 ms; Top5_Histogram_(relative_to_max): 0 0 2 8 390 ; iter: 1, 3, 6, 12;
Z(36, 36; 2, 2): Max: 214; Mean: 213.91; Variance: 0.1219; Size: 400; Time: 851.529 ms; Top5_Histogram_(relative_to_max): 0 0 8 20 372 ; iter: 1, 3, 6, 12;
Z(36, 37; 2, 2): Max: 218; Mean: 216.75; Variance: 0.3375; Size: 400; Time: 965.386 ms; Top5_Histogram_(relative_to_max): 6 10 64 318 2 ; iter: 1, 3, 6, 12;
Z(36, 38; 2, 2): Max: 221; Mean: 219.025; Variance: 1.55437; Size: 400; Time: 1152.9 ms; Top5_Histogram_(relative_to_max): 10 72 142 136 20 ; iter: 1, 3, 6, 12;
Z(36, 39; 2, 2): Max: 223; Mean: 222.99; Variance: 0.0099; Size: 400; Time: 914.722 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(36, 40; 2, 2): Max: 227; Mean: 225.89; Variance: 0.1579; Size: 400; Time: 1033.43 ms; Top5_Histogram_(relative_to_max): 2 2 38 354 4 ; iter: 1, 3, 6, 12;
Z(37, 37; 2, 2): Max: 222; Mean: 221.725; Variance: 0.339375; Size: 400; Time: 1012.79 ms; Top5_Histogram_(relative_to_max): 0 4 16 66 314 ; iter: 1, 3, 6, 12;
Z(37, 38; 2, 2): Max: 226; Mean: 225.63; Variance: 0.6631; Size: 400; Time: 1203.62 ms; Top5_Histogram_(relative_to_max): 0 2 30 60 304 ; iter: 1, 3, 6, 12;
Z(37, 39; 2, 2): Max: 229; Mean: 228.94; Variance: 0.0664; Size: 400; Time: 975.423 ms; Top5_Histogram_(relative_to_max): 0 0 2 20 378 ; iter: 1, 3, 6, 12;
Z(37, 40; 2, 2): Max: 231; Mean: 230.91; Variance: 0.1019; Size: 400; Time: 1070.76 ms; Top5_Histogram_(relative_to_max): 0 0 4 28 368 ; iter: 1, 3, 6, 12;
Z(38, 38; 2, 2): Max: 230; Mean: 229.955; Variance: 0.052975; Size: 400; Time: 1103.38 ms; Top5_Histogram_(relative_to_max): 0 0 2 14 384 ; iter: 1, 3, 6, 12;
Z(38, 39; 2, 2): Max: 234; Mean: 232.35; Variance: 1.2675; Size: 400; Time: 1336.25 ms; Top5_Histogram_(relative_to_max): 10 60 76 244 4 ; iter: 1, 3, 6, 12;
Z(38, 40; 2, 2): Max: 237; Mean: 236.975; Variance: 0.024375; Size: 400; Time: 1071.35 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(39, 39; 2, 2): Max: 238; Mean: 237.97; Variance: 0.0291; Size: 400; Time: 1122.81 ms; Top5_Histogram_(relative_to_max): 0 0 0 12 388 ; iter: 1, 3, 6, 12;
Z(39, 40; 2, 2): Max: 242; Mean: 241.94; Variance: 0.0664; Size: 400; Time: 1277.69 ms; Top5_Histogram_(relative_to_max): 0 0 2 20 378 ; iter: 1, 3, 6, 12;
Z(40, 40; 2, 2): Max: 247; Mean: 246; Variance: 0.4; Size: 400; Time: 1562.44 ms; Top5_Histogram_(relative_to_max): 4 6 38 290 62 ; iter: 1, 3, 6, 12;
