Z(2, 2; 2, 2): Max: 3; Mean: 3; Variance: 0; Size: 400; Time: 5.9033 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(28, 28; 2, 2): Max: 156; Mean: 156; Variance: 0; Size: 400; Time: 379.479 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(28, 29; 2, 2): Max: 160; Mean: 160; Variance: 0; Size: 400; Time: 424.23 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(28, 30; 2, 2): Max: 165; Mean: 165; Variance: 0; Size: 400; Time: 487.306 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(28, 31; 2, 2): Max: 168; Mean: 168; Variance: 0; Size: 400; Time: 456.816 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(28, 32; 2, 2): Max: 169; Mean: 169; Variance: 0; Size: 400; Time: 499.646 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(28, 33; 2, 2): Max: 171; Mean: 170.975; Variance: 0.024375; Size: 400; Time: 546.374 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(28, 34; 2, 2): Max: 174; Mean: 173.995; Variance: 0.004975; Size: 400; Time: 605.33 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(28, 35; 2, 2): Max: 176; Mean: 175.995; Variance: 0.004975; Size: 400; Time: 546.426 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(28, 36; 2, 2): Max: 178; Mean: 178; Variance: 0; Size: 400; Time: 592.261 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(28, 37; 2, 2): Max: 180; Mean: 179.905; Variance: 0.125975; Size: 400; Time: 647.058 ms; Top5_Histogram_(relative_to_max): 0 0 8 22 370 ; iter: 1, 3, 6, 12;
Z(28, 38; 2, 2): Max: 181; Mean: 180.79; Variance: 0.2859; Size: 400; Time: 729.091 ms; Top5_Histogram_(relative_to_max): 0 2 18 42 338 ; iter: 1, 3, 6, 12;
Z(28, 39; 2, 2): Max: 183; Mean: 182.955; Variance: 0.052975; Size: 400; Time: 647.007 ms; Top5_Histogram_(relative_to_max): 0 0 2 14 384 ; iter: 1, 3, 6, 12;
Z(28, 40; 2, 2): Max: 186; Mean: 185.965; Variance: 0.033775; Size: 400; Time: 688.411 ms; Top5_Histogram_(relative_to_max): 0 0 0 14 386 ; iter: 1, 3, 6, 12;
Z(29, 29; 2, 2): Max: 165; Mean: 165; Variance: 0; Size: 400; Time: 440.4 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(29, 30; 2, 2): Max: 170; Mean: 170; Variance: 0; Size: 400; Time: 505.997 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(29, 31; 2, 2): Max: 174; Mean: 174; Variance: 0; Size: 400; Time: 469.1 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(29, 32; 2, 2): Max: 175; Mean: 175; Variance: 0; Size: 400; Time: 516.08 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(29, 33; 2, 2): Max: 177; Mean: 176.99; Variance: 0.0099; Size: 400; Time: 567.702 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(29, 34; 2, 2): Max: 180; Mean: 179.98; Variance: 0.0296; Size: 400; Time: 630.268 ms; Top5_Histogram_(relative_to_max): 0 0 2 4 394 ; iter: 1, 3, 6, 12;
Z(29, 35; 2, 2): Max: 182; Mean: 182; Variance: 0; Size: 400; Time: 568.986 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(29, 36; 2, 2): Max: 184; Mean: 183.975; Variance: 0.024375; Size: 400; Time: 626.15 ms; Top5_Histogram_(relative_to_max): 0 0 0 10 390 ; iter: 1, 3, 6, 12;
Z(29, 37; 2, 2): Max: 186; Mean: 185.925; Variance: 0.089375; Size: 400; Time: 688.605 ms; Top5_Histogram_(relative_to_max): 0 0 4 22 374 ; iter: 1, 3, 6, 12;
Z(29, 38; 2, 2): Max: 186; Mean: 185.675; Variance: 0.439375; Size: 400; Time: 765.781 ms; Top5_Histogram_(relative_to_max): 2 4 20 70 304 ; iter: 1, 3, 6, 12;
Z(29, 39; 2, 2): Max: 188; Mean: 187.95; Variance: 0.0575; Size: 400; Time: 686.728 ms; Top5_Histogram_(relative_to_max): 0 0 2 16 382 ; iter: 1, 3, 6, 12;
Z(29, 40; 2, 2): Max: 192; Mean: 191.955; Variance: 0.052975; Size: 400; Time: 726.15 ms; Top5_Histogram_(relative_to_max): 0 0 2 14 384 ; iter: 1, 3, 6, 12;
Z(30, 30; 2, 2): Max: 175; Mean: 175; Variance: 0; Size: 400; Time: 486.75 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(30, 31; 2, 2): Max: 180; Mean: 180; Variance: 0; Size: 400; Time: 552.124 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(30, 32; 2, 2): Max: 181; Mean: 181; Variance: 0; Size: 400; Time: 517.947 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(30, 33; 2, 2): Max: 183; Mean: 182.995; Variance: 0.004975; Size: 400; Time: 561.699 ms; Top5_Histogram_(relative_to_max): 0 0 0 2 398 ; iter: 1, 3, 6, 12;
Z(30, 34; 2, 2): Max: 186; Mean: 186; Variance: 0; Size: 400; Time: 602.573 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(30, 35; 2, 2): Max: 188; Mean: 187.935; Variance: 0.100775; Size: 400; Time: 685.421 ms; Top5_Histogram_(relative_to_max): 0 0 8 10 382 ; iter: 1, 3, 6, 12;
Z(30, 36; 2, 2): Max: 190; Mean: 189.97; Variance: 0.0391; Size: 400; Time: 615.988 ms; Top5_Histogram_(relative_to_max): 0 0 2 8 390 ; iter: 1, 3, 6, 12;
Z(30, 37; 2, 2): Max: 192; Mean: 191.965; Variance: 0.033775; Size: 400; Time: 668.03 ms; Top5_Histogram_(relative_to_max): 0 0 0 14 386 ; iter: 1, 3, 6, 12;
Z(30, 38; 2, 2): Max: 193; Mean: 192.66; Variance: 0.4244; Size: 400; Time: 755.496 ms; Top5_Histogram_(relative_to_max): 2 2 22 78 296 ; iter: 1, 3, 6, 12;
Z(30, 39; 2, 2): Max: 196; Mean: 193.965; Variance: 1.16378; Size: 400; Time: 864.885 ms; Top5_Histogram_(relative_to_max): 30 80 124 154 2 ; iter: 1, 3, 6, 12;
Z(30, 40; 2, 2): Max: 197; Mean: 196.99; Variance: 0.0099; Size: 400; Time: 724.387 ms; Top5_Histogram_(relative_to_max): 0 0 0 4 396 ; iter: 1, 3, 6, 12;
Z(31, 31; 2, 2): Max: 186; Mean: 186; Variance: 0; Size: 400; Time: 506.621 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(31, 32; 2, 2): Max: 187; Mean: 187; Variance: 0; Size: 400; Time: 573.474 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(31, 33; 2, 2): Max: 189; Mean: 188.96; Variance: 0.0384; Size: 400; Time: 647.661 ms; Top5_Histogram_(relative_to_max): 0 0 0 16 384 ; iter: 1, 3, 6, 12;
Z(31, 34; 2, 2): Max: 192; Mean: 192; Variance: 0; Size: 400; Time: 581.017 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(31, 35; 2, 2): Max: 194; Mean: 193.96; Variance: 0.0484; Size: 400; Time: 626.861 ms; Top5_Histogram_(relative_to_max): 0 0 2 12 386 ; iter: 1, 3, 6, 12;
Z(31, 36; 2, 2): Max: 196; Mean: 195.915; Variance: 0.087775; Size: 400; Time: 685.7 ms; Top5_Histogram_(relative_to_max): 0 0 2 30 368 ; iter: 1, 3, 6, 12;
Z(31, 37; 2, 2): Max: 198; Mean: 197.785; Variance: 0.228775; Size: 400; Time: 790.476 ms; Top5_Histogram_(relative_to_max): 0 2 6 68 324 ; iter: 1, 3, 6, 12;
Z(31, 38; 2, 2): Max: 199; Mean: 198.96; Variance: 0.0384; Size: 400; Time: 718.746 ms; Top5_Histogram_(relative_to_max): 0 0 0 16 384 ; iter: 1, 3, 6, 12;
Z(31, 39; 2, 2): Max: 202; Mean: 201.9; Variance: 0.12; Size: 400; Time: 764.588 ms; Top5_Histogram_(relative_to_max): 0 0 6 28 366 ; iter: 1, 3, 6, 12;
Z(31, 40; 2, 2): Max: 204; Mean: 203.745; Variance: 0.279975; Size: 400; Time: 847.429 ms; Top5_Histogram_(relative_to_max): 0 2 12 72 314 ; iter: 1, 3, 6, 12;
Z(32, 32; 2, 2): Max: 189; Mean: 188.95; Variance: 0.0475; Size: 400; Time: 651.786 ms; Top5_Histogram_(relative_to_max): 0 0 0 20 380 ; iter: 1, 3, 6, 12;
Z(32, 33; 2, 2): Max: 191; Mean: 190.925; Variance: 0.069375; Size: 400; Time: 593.163 ms; Top5_Histogram_(relative_to_max): 0 0 0 30 370 ; iter: 1, 3, 6, 12;
Z(32, 34; 2, 2): Max: 194; Mean: 193.77; Variance: 0.2271; Size: 400; Time: 624.886 ms; Top5_Histogram_(relative_to_max): 0 0 10 72 318 ; iter: 1, 3, 6, 12;
Z(32, 35; 2, 2): Max: 196; Mean: 195.33; Variance: 0.4811; Size: 400; Time: 687.485 ms; Top5_Histogram_(relative_to_max): 0 2 46 170 182 ; iter: 1, 3, 6, 12;
Z(32, 36; 2, 2): Max: 199; Mean: 197.305; Variance: 1.18198; Size: 400; Time: 800.174 ms; Top5_Histogram_(relative_to_max): 16 74 104 162 40 ; iter: 1, 3, 6, 12;
Z(32, 37; 2, 2): Max: 201; Mean: 200.88; Variance: 0.1256; Size: 400; Time: 700.269 ms; Top5_Histogram_(relative_to_max): 0 0 4 40 356 ; iter: 1, 3, 6, 12;
Z(32, 38; 2, 2): Max: 203; Mean: 202.73; Variance: 0.2471; Size: 400; Time: 777.47 ms; Top5_Histogram_(relative_to_max): 0 0 10 88 302 ; iter: 1, 3, 6, 12;
Z(32, 39; 2, 2): Max: 206; Mean: 205.405; Variance: 0.630975; Size: 400; Time: 848.727 ms; Top5_Histogram_(relative_to_max): 0 16 30 130 224 ; iter: 1, 3, 6, 12;
Z(32, 40; 2, 2): Max: 208; Mean: 206.495; Variance: 2.05997; Size: 400; Time: 987.453 ms; Top5_Histogram_(relative_to_max): 18 38 110 96 120 ; iter: 1, 3, 6, 12;
Z(33, 33; 2, 2): Max: 194; Mean: 193.075; Variance: 0.149375; Size: 400; Time: 617.192 ms; Top5_Histogram_(relative_to_max): 0 0 16 338 46 ; iter: 1, 3, 6, 12;
Z(33, 34; 2, 2): Max: 196; Mean: 195.49; Variance: 0.3799; Size: 400; Time: 664.55 ms; Top5_Histogram_(relative_to_max): 0 0 26 152 222 ; iter: 1, 3, 6, 12;
Z(33, 35; 2, 2): Max: 200; Mean: 197.825; Variance: 1.03437; Size: 400; Time: 732.101 ms; Top5_Histogram_(relative_to_max): 38 94 148 110 4 ; iter: 1, 3, 6, 12;
Z(33, 36; 2, 2): Max: 202; Mean: 199.725; Variance: 1.67937; Size: 400; Time: 866.032 ms; Top5_Histogram_(relative_to_max): 46 96 120 92 26 ; iter: 1, 3, 6, 12;
Z(33, 37; 2, 2): Max: 204; Mean: 203.57; Variance: 0.3651; Size: 400; Time: 726.52 ms; Top5_Histogram_(relative_to_max): 0 0 24 124 252 ; iter: 1, 3, 6, 12;
Z(33, 38; 2, 2): Max: 208; Mean: 206.67; Variance: 0.3811; Size: 400; Time: 839.223 ms; Top5_Histogram_(relative_to_max): 4 14 98 278 6 ; iter: 1, 3, 6, 12;
Z(33, 39; 2, 2): Max: 209; Mean: 207.775; Variance: 1.17437; Size: 400; Time: 893.804 ms; Top5_Histogram_(relative_to_max): 6 48 80 150 114 ; iter: 1, 3, 6, 12;
Z(33, 40; 2, 2): Max: 213; Mean: 210.48; Variance: 1.7696; Size: 400; Time: 1082.14 ms; Top5_Histogram_(relative_to_max): 40 96 130 94 2 ; iter: 1, 3, 6, 12;
Z(34, 34; 2, 2): Max: 202; Mean: 201.99; Variance: 0.0199; Size: 400; Time: 653.424 ms; Top5_Histogram_(relative_to_max): 0 0 2 0 398 ; iter: 1, 3, 6, 12;
Z(34, 35; 2, 2): Max: 204; Mean: 203.91; Variance: 0.1819; Size: 400; Time: 739.107 ms; Top5_Histogram_(relative_to_max): 0 4 8 8 380 ; iter: 1, 3, 6, 12;
Z(34, 36; 2, 2): Max: 207; Mean: 206.76; Variance: 0.3724; Size: 400; Time: 835.251 ms; Top5_Histogram_(relative_to_max): 2 4 14 48 332 ; iter: 1, 3, 6, 12;
Z(34, 37; 2, 2): Max: 210; Mean: 209.375; Variance: 1.13437; Size: 400; Time: 993.609 ms; Top5_Histogram_(relative_to_max): 8 10 42 80 256 ; iter: 1, 3, 6, 12;
Z(34, 38; 2, 2): Max: 213; Mean: 211.98; Variance: 0.0896; Size: 400; Time: 848.436 ms; Top5_Histogram_(relative_to_max): 0 4 10 376 10 ; iter: 1, 3, 6, 12;
Z(34, 39; 2, 2): Max: 215; Mean: 214.76; Variance: 0.2624; Size: 400; Time: 899.828 ms; Top5_Histogram_(relative_to_max): 0 2 10 70 318 ; iter: 1, 3, 6, 12;
Z(34, 40; 2, 2): Max: 219; Mean: 217.755; Variance: 0.404975; Size: 400; Time: 1013.34 ms; Top5_Histogram_(relative_to_max): 8 16 46 326 4 ; iter: 1, 3, 6, 12;
Z(35, 35; 2, 2): Max: 207; Mean: 205.33; Variance: 2.5011; Size: 400; Time: 946.759 ms; Top5_Histogram_(relative_to_max): 32 48 92 88 118 ; iter: 1, 3, 6, 12;
Z(35, 36; 2, 2): Max: 210; Mean: 209.895; Variance: 0.133975; Size: 400; Time: 787.678 ms; Top5_Histogram_(relative_to_max): 0 0 8 26 366 ; iter: 1, 3, 6, 12;
Z(35, 37; 2, 2): Max: 214; Mean: 213.805; Variance: 0.386975; Size: 400; Time: 851.853 ms; Top5_Histogram_(relative_to_max): 0 6 8 34 350 ; iter: 1, 3, 6, 12;
Z(35, 38; 2, 2): Max: 219; Mean: 216.815; Variance: 0.320775; Size: 400; Time: 980.499 ms; Top5_Histogram_(relative_to_max): 10 64 310 12 2 ; iter: 1, 3, 6, 12;
Z(35, 39; 2, 2): Max: 221; Mean: 220.575; Variance: 0.654375; Size: 400; Time: 1128.76 ms; Top5_Histogram_(relative_to_max): 2 16 22 70 290 ; iter: 1, 3, 6, 12;
Z(35, 40; 2, 2): Max: 224; Mean: 223.985; Variance: 0.014775; Size: 400; Time: 957.133 ms; Top5_Histogram_(relative_to_max): 0 0 0 6 394 ; iter: 1, 3, 6, 12;
Z(36, 36; 2, 2): Max: 215; Mean: 214.845; Variance: 0.290975; Size: 400; Time: 852.101 ms; Top5_Histogram_(relative_to_max): 0 2 6 34 356 ; iter: 1, 3, 6, 12;
Z(36, 37; 2, 2): Max: 217; Mean: 216.34; Variance: 0.9644; Size: 400; Time: 957.249 ms; Top5_Histogram_(relative_to_max): 4 12 48 96 236 ; iter: 1, 3, 6, 12;
Z(36, 38; 2, 2): Max: 223; Mean: 222.7; Variance: 0.38; Size: 400; Time: 1130.11 ms; Top5_Histogram_(relative_to_max): 2 2 16 74 306 ; iter: 1, 3, 6, 12;
Z(36, 39; 2, 2): Max: 226; Mean: 225.985; Variance: 0.024775; Size: 400; Time: 958.59 ms; Top5_Histogram_(relative_to_max): 0 0 2 2 396 ; iter: 1, 3, 6, 12;
Z(36, 40; 2, 2): Max: 229; Mean: 227.85; Variance: 0.2075; Size: 400; Time: 1043.02 ms; Top5_Histogram_(relative_to_max): 2 6 46 342 4 ; iter: 1, 3, 6, 12;
Z(37, 37; 2, 2): Max: 222; Mean: 221.47; Variance: 0.8391; Size: 400; Time: 1014.68 ms; Top5_Histogram_(relative_to_max): 8 16 22 88 266 ; iter: 1, 3, 6, 12;
Z(37, 38; 2, 2): Max: 227; Mean: 226.535; Variance: 0.908775; Size: 400; Time: 1200.34 ms; Top5_Histogram_(relative_to_max): 6 4 22 82 282 ; iter: 1, 3, 6, 12;
Z(37, 39; 2, 2): Max: 231; Mean: 231; Variance: 0; Size: 400; Time: 991.422 ms; Top5_Histogram_(relative_to_max): 0 0 0 0 400 ; iter: 1, 3, 6, 12;
Z(37, 40; 2, 2): Max: 233; Mean: 232.865; Variance: 0.206775; Size: 400; Time: 1093.76 ms; Top5_Histogram_(relative_to_max): 2 0 6 34 358 ; iter: 1, 3, 6, 12;
Z(38, 38; 2, 2): Max: 231; Mean: 229.81; Variance: 0.2739; Size: 400; Time: 1114.51 ms; Top5_Histogram_(relative_to_max): 2 14 46 334 4 ; iter: 1, 3, 6, 12;
Z(38, 39; 2, 2): Max: 234; Mean: 233.63; Variance: 0.5931; Size: 400; Time: 1310.73 ms; Top5_Histogram_(relative_to_max): 2 4 18 80 294 ; iter: 1, 3, 6, 12;
Z(38, 40; 2, 2): Max: 238; Mean: 237.945; Variance: 0.061975; Size: 400; Time: 1080.53 ms; Top5_Histogram_(relative_to_max): 0 0 2 18 380 ; iter: 1, 3, 6, 12;
Z(39, 39; 2, 2): Max: 239; Mean: 238.925; Variance: 0.089375; Size: 400; Time: 1127.76 ms; Top5_Histogram_(relative_to_max): 0 0 4 22 374 ; iter: 1, 3, 6, 12;
Z(39, 40; 2, 2): Max: 243; Mean: 242.94; Variance: 0.0964; Size: 400; Time: 1262.46 ms; Top5_Histogram_(relative_to_max): 0 2 2 14 382 ; iter: 1, 3, 6, 12;
Z(40, 40; 2, 2): Max: 247; Mean: 246.735; Variance: 0.314775; Size: 400; Time: 1538.91 ms; Top5_Histogram_(relative_to_max): 2 0 12 74 312 ; iter: 1, 3, 6, 12;
